snapshot_time_utc,currency,instrument_name,option_type,strike,expiry_utc,dte_days,index_price,underlying_price,mark_price,mark_price_usd,mark_iv,bid_iv,ask_iv,best_bid_price,best_ask_price,best_bid_amount,best_ask_amount,last_price,open_interest,volume_24h,delta,gamma,vega,theta,rho,contract_size,tick_size
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-1875-C,call,1875.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.89,0.0001,0.1723,79.91,0.0,83.76,0.0,0.0002,0.0,400.0,0.0001,881.0,878.0,0.01126,0.00047,0.02345,-0.24512,0.00041,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-1875-P,put,1875.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.89,0.0883,152.1312,79.91,0.0,439.47,0.046,0.1355,99.0,99.0,,0.0,0.0,-0.98874,0.00047,0.02345,-0.93696,-0.03933,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-1900-C,call,1900.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.89,0.0001,0.1723,85.28,0.0,86.96,0.0,0.0001,0.0,88.0,0.0003,493.0,491.0,0.0067,0.00028,0.01488,-0.14741,0.00024,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-1900-P,put,1900.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.89,0.1027,176.9408,85.28,0.0,463.96,0.089,0.15,98.0,98.0,,0.0,0.0,-0.9933,0.00028,0.01488,-0.63433,-0.04003,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-2000-C,call,2000.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.82,0.0,0.0,88.73,0.0,126.0,0.0,0.0001,0.0,409.0,0.0001,4.0,4.0,0.00014,1e-05,0.00043,-0.00243,1e-05,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-22JUN26-2000-P,put,2000.0,2026-06-22T08:00:00+00:00,0.7768,1723.22,1722.82,0.1607,276.8572,88.73,0.0,558.95,0.148,0.209,93.0,93.0,,0.0,0.0,-0.99986,1e-05,0.00043,-0.01919,-0.04238,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1500-C,call,1500.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.82,0.1298,223.622,90.42,0.0,149.58,0.124,0.1335,18.0,18.0,,0.0,0.0,0.98709,0.00031,0.03996,-1.01868,0.07178,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1500-P,put,1500.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.82,0.0003,0.5168,90.42,86.07,94.68,0.0002,0.0004,400.0,405.0,0.0004,7085.0,100.0,-0.01291,0.00031,0.03996,-0.49344,-0.00111,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1550-C,call,1550.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.82,0.1011,174.1771,80.42,0.0,130.21,0.0955,0.1055,18.0,18.0,,0.0,0.0,0.97217,0.00066,0.07676,-1.74022,0.07294,1.0,0.0001
2026-06-21T13:21:25.867308+00:00,ETH,ETH-23JUN26-1550-P,put,1550.0,2026-06-23T08:00:00+00:00,1.7768,1723.22,1722.94,0.0006,1.0338,80.42,77.85,82.4,0.0005,0.0007,400.0,405.0,0.0005,449.0,302.0,-0.02775,0.00066,0.07658,-1.0412,-0.00237,1.0,0.0001
